code	store_name	product_ean	location
CN	Pucheng	5785698756525	Asia/Shanghai
PH	Naga	0312430089860	Asia/Manila
CN	Danjiangkou	1057814470511	Asia/Shanghai
MG	Ambatondrazaka	0485935922472	Indian/Antananarivo
IN	Bhuban	4819822822198	Asia/Kolkata
IN	Uran	9223944505887	Asia/Kolkata
US	Searcy	5479771566728	America/Chicago
US	Murray	1420781054792	America/Chicago
US	Bon Air	8430439437146	America/New_York
SE	Boo	8176651363541	Europe/Stockholm
PH	Calauan	4416337247906	Asia/Manila
PE	Iquitos	2575386553122	America/Lima
TW	Magong	7769692345341	Asia/Taipei
IN	Parola	3363496875666	Asia/Kolkata
KG	Jalal-Abad	4157725430547	Asia/Bishkek
DZ	Bordj Zemoura	9160417091419	Africa/Algiers
ZA	Mokopane	0266970482547	Africa/Johannesburg
ES	Cardedeu	8462308506387	Europe/Madrid
ES	Villaquilambre	3158046500071	Europe/Madrid
AT	Floridsdorf	6740691723591	Europe/Vienna
ES	el Camp de l'Arpa del Clot	6301693171782	Europe/Madrid
IN	Betamcherla	6471586918265	Asia/Kolkata
IN	Parola	1157442233547	Asia/Kolkata
IN	Alwaye	6814986189154	Asia/Kolkata
IN	Sathyamangalam	3729210924469	Asia/Kolkata
US	Carlsbad	4479376994477	America/Denver
US	Kearns	0026091521958	America/Denver
UA	Svatove	9020909191914	Europe/Zaporozhye
US	North Tustin	4596089849204	America/Los_Angeles
RU	Otradnyy	7046039624728	Europe/Samara
CN	Huangshi	6291361259204	Asia/Shanghai
FR	Vienne	0484898654888	Europe/Paris
AU	Carnegie	5484613619739	Australia/Melbourne
AF	Sar-e Pul	4852467973368	Asia/Kabul
DE	Bad Segeberg	6278704378341	Europe/Berlin
CU	Boyeros	9210906082340	America/Havana
IR	Nowshahr	4877921047331	Asia/Tehran
GB	Devizes	4102813726576	Europe/London
GB	Bushey	8853882538688	Europe/London
ES	Caravaca	6284484172901	Europe/Madrid
BR	Porto Velho	3754456999544	America/Porto_Velho
KZ	Zaysan	8828433680154	Asia/Almaty
UA	Hlukhiv	4100918909634	Europe/Kiev
AU	Carnegie	4562690508588	Australia/Melbourne
MQ	Le Robert	7759008387356	America/Martinique
US	Tyler	6365923410010	America/Chicago
AO	Luena	4331995505963	Africa/Luanda
CU	Jaruco	5446735108553	America/Havana
RW	Rwamagana	4677107810120	Africa/Kigali
TH	Thap Than	0405973959421	Asia/Bangkok
PK	Kanganpur	3771207810316	Asia/Karachi
MX	Tuxtla	4900848971264	America/Mexico_City
UA	Krasyliv	9868171919313	Europe/Kiev
RW	Rwamagana	5762527992491	Africa/Kigali
BR	Nova Xavantina	9425911236255	America/Cuiaba
IN	Narwar	5189008806458	Asia/Kolkata
JP	Yao	1210689817670	Asia/Tokyo
GB	East Dereham	8800701757911	Europe/London
ES	Gernika-Lumo	2098929714823	Europe/Madrid
JP	Fujioka	7016081078824	Asia/Tokyo
MQ	Le Robert	1737712421227	America/Martinique
US	Dumont	0932748639382	America/New_York
DE	Bretten	3410857361334	Europe/Berlin
PH	Calauan	1528624705587	Asia/Manila
RU	Yashkino	9250748983702	Asia/Novokuznetsk
IN	Supaul	2763504243127	Asia/Kolkata
BR	Itabirito	3134119190776	America/Sao_Paulo
ZA	Standerton	2549238584930	Africa/Johannesburg
FR	Valence	3143958114713	Europe/Paris
PK	Khairpur Mir’s	4817161799164	Asia/Karachi
DJ	'Ali Sabieh	4340867103329	Africa/Djibouti
US	Scarsdale	0462482934004	America/New_York
GB	Lower Earley	4237933363179	Europe/London
MX	Guanajuato	8777055362637	America/Mexico_City
NG	Olupona	8937305293382	Africa/Lagos
BR	Palmeira	5411584478683	America/Sao_Paulo
AU	Frankston South	7967924712996	Australia/Melbourne
TZ	Chanika	4219567008619	Africa/Dar_es_Salaam
EC	Cuenca	5041865123539	America/Guayaquil
ES	San Juan de Aznalfarache	3008526142614	Europe/Madrid
GB	Selby	6813501130916	Europe/London
TZ	Nyangao	3312233359006	Africa/Dar_es_Salaam
US	Sun City Center	8815741534958	America/New_York
SY	Binnish	9098679373427	Asia/Damascus
UZ	Andijon	7105976967562	Asia/Tashkent
US	Waterbury	8229120659024	America/New_York
US	Fresno	2946257533138	America/Chicago
TT	Port of Spain	0461067340995	America/Port_of_Spain
GB	Arbroath	5261102318386	Europe/London
BR	Itaperuna	1840948443960	America/Sao_Paulo
DZ	Thenia	5857453441813	Africa/Algiers
TR	Patnos	8773738473928	Europe/Istanbul
PH	Guyong	8285509980257	Asia/Manila
GB	Lower Earley	3139823015735	Europe/London
PT	Carnaxide	0620312219787	Europe/Lisbon
CU	Media Luna	5480139015406	America/Havana
TZ	Kidodi	7497670411220	Africa/Dar_es_Salaam
JP	Gero	2267722484947	Asia/Tokyo
MT	Valletta	5885598879796	Europe/Malta
RU	Petrozavodsk	1348602511579	Europe/Moscow
FR	Niort	2967661939057	Europe/Paris
DE	Pfullingen	3750518235919	Europe/Berlin
ME	Budva	8920632025443	Europe/Podgorica
PH	Tupi	4120022777400	Asia/Manila
EE	Narva	0358388625170	Europe/Tallinn
MY	Gua Musang	0058612207584	Asia/Kuala_Lumpur
GB	Belper	3870718067841	Europe/London
MY	Kampung Ayer Molek	9023323499512	Asia/Kuala_Lumpur
BG	Smolyan	3064664845251	Europe/Sofia
US	Opportunity	8048845344776	America/Los_Angeles
BR	Itabirito	2470692839772	America/Sao_Paulo
SV	Sonzacate	3720578943451	America/El_Salvador
IN	Robertsonpet	1124418665909	Asia/Kolkata
NL	Hoogezand	1534124596860	Europe/Amsterdam
JP	Komono	3028823375614	Asia/Tokyo
UZ	Jizzax	9456333795433	Asia/Samarkand
CN	Jingzhou	5558905901380	Asia/Shanghai
US	Opportunity	8880040665337	America/Los_Angeles
IN	Dombivli	3393641061064	Asia/Kolkata
MG	Ikalamavony	8544362970264	Indian/Antananarivo
IN	Jashpurnagar	4564262836655	Asia/Kolkata
US	Hueytown	9428971153791	America/Chicago
GB	Strood	1463941624190	Europe/London
DE	Stuttgart	5866412202853	Europe/Berlin
AU	Frankston South	8046534883988	Australia/Melbourne
PT	Paredes	3803913585780	Europe/Lisbon
RW	Rwamagana	9323683108056	Africa/Kigali
ES	Reus	3230059144593	Europe/Madrid
US	Fort Washington	6430582735832	America/New_York
NZ	Gisborne	0348216757272	Pacific/Auckland
AU	Carnegie	3492914266318	Australia/Melbourne
AD	les Escaldes	9049147577731	Europe/Andorra
PE	Iquitos	6101163587385	America/Lima
BY	Vitebsk	1856387673844	Europe/Minsk
US	Encinitas	5391685773255	America/Los_Angeles
US	Belle Glade	5339695294421	America/New_York
US	Mira Mesa	8383027420184	America/Los_Angeles
BR	Caldas Novas	9541581635980	America/Sao_Paulo
IN	Gajendragarh	1556192672277	Asia/Kolkata
IT	Ragusa	6739903517912	Europe/Rome
RU	Mikhaylovka	3842635316920	Europe/Volgograd
KZ	Zaysan	2790317384914	Asia/Almaty
MY	Ulu Tiram	6134847606928	Asia/Kuala_Lumpur
CN	Boli	7256290705467	Asia/Shanghai
CA	Vernon	1299050685131	America/Vancouver
AU	Perth	7790160664978	Australia/Perth
IN	Gorakhpur	0708812238337	Asia/Kolkata
CO	San Carlos	9175499143574	America/Bogota
DZ	Frenda	9660241263599	Africa/Algiers
US	Scarsdale	8876481710309	America/New_York
US	Woodlawn	7058965387776	America/New_York
US	Beaumont	9427304506297	America/Los_Angeles
PL	Brzeg	8367774511449	Europe/Warsaw
IT	Roseto degli Abruzzi	1211191591881	Europe/Rome
US	Ada	0589570125677	America/Chicago
AU	Maryborough	8689042772384	Australia/Brisbane
ES	Puertollano	4254733723316	Europe/Madrid
KZ	Kyzylorda	7305199431332	Asia/Qyzylorda
ES	Caravaca	0563218170403	Europe/Madrid
GH	Tarkwa	0433603921531	Africa/Accra
FR	Arles	0217604898630	Europe/Paris
MX	Oaxaca	2370160239397	America/Mexico_City
RU	Yeysk	3833037769926	Europe/Moscow
ID	Tarakan	5884062408135	Asia/Makassar
IN	Madhipura	9254171403950	Asia/Kolkata
LT	Alytus	8318390888132	Europe/Vilnius
CO	El Copey	7888549752092	America/Bogota
RU	Ishim	2819939953169	Asia/Yekaterinburg
BR	Viradouro	7356154353756	America/Sao_Paulo
BR	Guapimirim	0582114226441	America/Sao_Paulo
CI	Lakota	6077330308773	Africa/Abidjan
MG	Antanifotsy	3307584448905	Indian/Antananarivo
BR	Curitiba	4751775587345	America/Sao_Paulo
US	Kendall	4261751038544	America/New_York
FR	Bobigny	9403898760208	Europe/Paris
TH	Damnoen Saduak	3583819090167	Asia/Bangkok
UA	Nova Kakhovka	1999967737076	Europe/Kiev
RU	Severodvinsk	5934868452099	Europe/Moscow
KZ	Zaysan	0383336368038	Asia/Almaty
JP	Suzaka	4030680229039	Asia/Tokyo
ZA	Mokopane	5619597315517	Africa/Johannesburg
BR	Santa Gertrudes	9551381077880	America/Sao_Paulo
US	Jackson	4156355535868	America/Chicago
GB	Arbroath	3378720507800	Europe/London
US	Jersey City	2562611377523	America/New_York
TR	Sungurlu	8653679264079	Europe/Istanbul
UA	Lutsk	0518057988887	Europe/Kiev
TH	Tak Bai	2425939492784	Asia/Bangkok
TH	Bua Yai	6227196568198	Asia/Bangkok
NL	Hardenberg	1492972024334	Europe/Amsterdam
UA	Nova Kakhovka	6341665639605	Europe/Kiev
GB	Inverness	3686869034232	Europe/London
IN	Rangia	3489813291930	Asia/Kolkata
PK	Daud Khel	5322477006244	Asia/Karachi
CO	Socorro	2951258083797	America/Bogota
US	Toledo	4246614274222	America/New_York
DZ	Bordj Zemoura	1116839503250	Africa/Algiers
US	Riverbank	3502543138570	America/Los_Angeles
MX	Jocotepec	4586380892702	America/Mexico_City
MG	Antanifotsy	0446420161868	Indian/Antananarivo
KZ	Zaysan	0974109146047	Asia/Almaty
DK	Frederiksberg	9396915902333	Europe/Copenhagen
UZ	Parkent	1385653049255	Asia/Tashkent
BR	Iturama	3506149054296	America/Sao_Paulo
FR	Bar-le-Duc	9462249554224	Europe/Paris
IN	Dombivli	2734532562740	Asia/Kolkata
TZ	Same	6045209236274	Africa/Dar_es_Salaam
NO	Harstad	5054540698635	Europe/Oslo
DE	Reutlingen	0755230103303	Europe/Berlin
ID	Simpang	3765426373165	Asia/Jakarta
CN	Zhuangyuan	7301411796838	Asia/Shanghai
ES	San Fernando de Henares	6900359096195	Europe/Madrid
DE	Neuburg an der Donau	2650177414148	Europe/Berlin
US	Mechanicsville	6382010051574	America/New_York
ES	San Juan de Aznalfarache	1896625560024	Europe/Madrid
GA	Franceville	9131665658693	Africa/Libreville
US	Bridgeport	7062787419942	America/New_York
MG	Sakaraha	8660537626962	Indian/Antananarivo
US	Massapequa	6644222494410	America/New_York
US	Bryn Mawr-Skyway	6685108973094	America/Los_Angeles
US	Opportunity	0884249730160	America/Los_Angeles
MX	Santa Rosa Jauregui	2222178567811	America/Mexico_City
ID	Sukabumi	4504534971257	Asia/Jakarta
VE	La Victoria	3485482159977	America/Caracas
MX	Tuxtla	1162514260468	America/Mexico_City
DE	Stuttgart	1852777194289	Europe/Berlin
RU	Kolomyagi	1603703792341	Europe/Moscow
BR	Rio Real	7420736141243	America/Bahia
ID	Simpang	2636546152279	Asia/Jakarta
FR	Quimper	7085347821016	Europe/Paris
US	Kahului	7194692103606	Pacific/Honolulu
US	Rutland	8059798397481	America/New_York
TN	Beni Khiar	5647106013388	Africa/Tunis
NL	Oldenzaal	4597042655504	Europe/Amsterdam
SK	Skalica	4790942811906	Europe/Bratislava
IN	Meerut	7808452262341	Asia/Kolkata
US	Martinsburg	8194293878001	America/New_York
IN	Amreli	0391515062363	Asia/Kolkata
TH	Kantharalak	9124224515544	Asia/Bangkok
BR	Altamira	1905665623740	America/Santarem
BR	Porto Velho	8908716369522	America/Porto_Velho
DZ	Messaad	2799941153699	Africa/Algiers
UA	Shepetivka	5477893655214	Europe/Kiev
TH	Phanat Nikhom	3695619146637	Asia/Bangkok
GB	Brierley Hill	2750433704966	Europe/London
CN	Yingkou	2502490119470	Asia/Shanghai
JP	Shinshiro	0623731256500	Asia/Tokyo
HT	Croix-des-Bouquets	4034552769814	America/Port-au-Prince
PG	Mount Hagen	9612938197939	Pacific/Port_Moresby
BR	Loanda	3713967228758	America/Sao_Paulo
ID	Tarakan	6164293546691	Asia/Makassar
US	Waverly	2832453002298	America/Detroit
IN	Aistala	6140804048724	Asia/Kolkata
AU	Nowra	9830282822103	Australia/Sydney
JP	Annaka	4364612844428	Asia/Tokyo
JP	Suzaka	0666964084816	Asia/Tokyo
FR	Gonesse	7628265921118	Europe/Paris
CO	Honda	5168719598326	America/Bogota
PK	Daud Khel	8874248732496	Asia/Karachi
ES	Maspalomas	9307351804839	Atlantic/Canary
NG	Lagos	9451159552437	Africa/Lagos
DE	Reutlingen	9597658715123	Europe/Berlin
GB	Aberdeen	1324316004910	Europe/London
US	New City	2262996259383	America/Chicago
IN	Barbil	4300680185346	Asia/Kolkata
CN	Jiangyan	2082795724840	Asia/Shanghai
CA	Vernon	5295549292527	America/Vancouver
NG	Shagamu	3333182515756	Africa/Lagos
GB	Great Wyrley	4003578964008	Europe/London
SK	Skalica	2128169465633	Europe/Bratislava
ES	Segundo Ensanche	8610897525863	Europe/Madrid
US	Lino Lakes	1857620480106	America/Chicago
ID	Balikpapan	3807764829260	Asia/Makassar
RE	Saint-Denis	9165000479711	Indian/Reunion
DZ	Beni Douala	3965212268563	Africa/Algiers
BR	Resplendor	2820160511035	America/Sao_Paulo
CN	Laiwu	6097794253808	Asia/Shanghai
RU	Gudermes	8362051281893	Europe/Moscow
RU	Oktyabr’skiy	6074851677722	Asia/Yekaterinburg
MD	Soroca	9577051959355	Europe/Chisinau
IN	Patti	2715864424807	Asia/Kolkata
US	Vestavia Hills	2546151225766	America/Chicago
FR	La Garenne-Colombes	1740775549975	Europe/Paris
GB	East Dereham	6022246969686	Europe/London
US	Aurora	2008751533318	America/Denver
ZA	Vryheid	4565177619463	Africa/Johannesburg
RU	Danilov	0490101639368	Europe/Moscow
ES	Segundo Ensanche	2612445503527	Europe/Madrid
GB	Selby	4172346387001	Europe/London
IT	Sassari	0505710171045	Europe/Rome
NL	Schiebroek	5008750575989	Europe/Amsterdam
KE	Nyahururu	5027023801211	Africa/Nairobi
GB	High Wycombe	7017155329828	Europe/London
MA	Jerada	9816527566704	Africa/Casablanca
ES	Las Gabias	4362361346750	Europe/Madrid
IR	Nowshahr	1077173480150	Asia/Tehran
MY	Kulai	4583812556300	Asia/Kuala_Lumpur
CU	Varadero	4804432096824	America/Havana
US	East Haven	6346684095296	America/New_York
FR	Les Olives	9403346600520	Europe/Paris
RU	Kolomyagi	7571436345889	Europe/Moscow
BR	Tucano	5959851368973	America/Bahia
LT	Ukmerge	8721414784974	Europe/Vilnius
MY	Donggongon	2364876818403	Asia/Kuching
CO	Villa del Rosario	6695892229468	America/Bogota
GE	Kobuleti	7683654427206	Asia/Tbilisi
TR	Bergama	2750086829566	Europe/Istanbul
CN	Laiwu	2496318144785	Asia/Shanghai
PH	Sorsogon	2938077873839	Asia/Manila
US	Sun City Center	0873019570990	America/New_York
US	Stockbridge	4037743418447	America/New_York
CR	San Rafael	8224553640441	America/Costa_Rica
IT	Tortona	1103766170938	Europe/Rome
VE	Barinas	1940766354209	America/Caracas
KH	Paoy Paet	0348652678452	Asia/Phnom_Penh
DE	Korschenbroich	1214598703376	Europe/Berlin
PL	Zgorzelec	5290951536559	Europe/Warsaw
BR	Valinhos	1693242939536	America/Sao_Paulo
IN	Robertsonpet	8993031312612	Asia/Kolkata
BR	Palmeira	3186285469811	America/Sao_Paulo
KR	Hongseong	1610451301275	Asia/Seoul
BE	Mouscron	3750645568201	Europe/Brussels
IT	Somma Vesuviana	2463420405684	Europe/Rome
RU	Otradnyy	8799539987006	Europe/Samara
US	Ada	3097515017224	America/Chicago
US	Camarillo	4641605448062	America/Los_Angeles
BJ	Tchaourou	4976604538200	Africa/Porto-Novo
US	Waterbury	1892944861613	America/New_York
ES	el Camp de l'Arpa del Clot	2647976332858	Europe/Madrid
DK	Frederiksberg	1806709751118	Europe/Copenhagen
CA	Pointe-Claire	5071393314154	America/Toronto
ET	Arba Minch	8151865394352	Africa/Addis_Ababa
IL	Rahat	6583708609767	Asia/Jerusalem
DE	Verl	5370948275439	Europe/Berlin
FR	Les Olives	4886462271280	Europe/Paris
IN	Dharmapuri	0096388723525	Asia/Kolkata
IT	Portogruaro	0244642044958	Europe/Rome
AU	Eastwood	1205678339158	Australia/Sydney
IN	Sambalpur	8393019875113	Asia/Kolkata
UA	Hlukhiv	2988185143300	Europe/Kiev
US	Glendale	1558587634273	America/Los_Angeles
DE	Weimar	6041050045911	Europe/Berlin
CD	Kasangulu	6626734357629	Africa/Kinshasa
MX	Oaxaca	8433291196800	America/Mexico_City
UA	Voznesensk	9139619477680	Europe/Kiev
US	Woodbridge	9874122206869	America/New_York
NG	Igbara-Odo	7905952970827	Africa/Lagos
MX	Contla	3588455545842	America/Mexico_City
ES	el Camp de l'Arpa del Clot	5621176986803	Europe/Madrid
DJ	'Ali Sabieh	6768245562335	Africa/Djibouti
MY	Teluk Intan	3315081632529	Asia/Kuala_Lumpur
DE	Barmbek-Nord	8497519583766	Europe/Berlin
DE	Aschaffenburg	6967949720120	Europe/Berlin
JP	Namerikawa	0034014776040	Asia/Tokyo
RU	Kuvandyk	8746055516067	Asia/Yekaterinburg
BR	Guapimirim	6322358334472	America/Sao_Paulo
ES	Novelda	5317183416449	Europe/Madrid
BE	Houthalen	0081537876689	Europe/Brussels
NG	Igbara-Odo	3517824292155	Africa/Lagos
RU	Saraktash	4956637438234	Asia/Yekaterinburg
BR	Iturama	3512751125057	America/Sao_Paulo
AU	Baulkham Hills	5024359005153	Australia/Sydney
BR	Muritiba	0079195146480	America/Bahia
RU	Bogoroditsk	1048563267507	Europe/Moscow
MX	Paracho de Verduzco	5555655776886	America/Mexico_City
DE	Weimar	9189469379627	Europe/Berlin
EG	Juhaynah	5633783334380	Africa/Cairo
ID	Pekanbaru	5073635037890	Asia/Jakarta
ES	Palafrugell	3583468672196	Europe/Madrid
US	South Lawndale	9202336352742	America/Chicago
TH	Bang Ban	6597987802313	Asia/Bangkok
IT	Malnate	6823800569805	Europe/Rome
IQ	Karbala	3860364564184	Asia/Baghdad
CA	Vernon	7808109585311	America/Vancouver
DZ	Bordj Zemoura	8038324873408	Africa/Algiers
GH	Tarkwa	0199875513460	Africa/Accra
CN	Zhoucun	8739990259113	Asia/Shanghai
US	Murray	1723770108439	America/Chicago
RU	Naro-Fominsk	9586261644586	Europe/Moscow
US	Lino Lakes	6350260341318	America/Chicago
CN	Beidao	9753402782463	Asia/Shanghai
US	Carlsbad	9557273365165	America/Denver
CO	Villa del Rosario	0461746107260	America/Bogota
JP	Nayoro	9411638823496	Asia/Tokyo
IT	Ariccia	5019337162713	Europe/Rome
PT	Albufeira	1294245678523	Europe/Lisbon
US	Searcy	9390654282282	America/Chicago
DE	Dahlem	7330645436876	Europe/Berlin
DE	Nidderau	2573373242615	Europe/Berlin
UA	Artsyz	6621077177835	Europe/Kiev
US	Jackson	4425052354981	America/Chicago
US	Port Richmond	5836813235033	America/New_York
FR	Quimper	5376286341188	Europe/Paris
FR	Arles	1534326607951	Europe/Paris
MW	Salima	8906916157925	Africa/Blantyre
US	Watsonville	1153966458305	America/Los_Angeles
DE	Bretten	6078009133542	Europe/Berlin
IT	Roseto degli Abruzzi	3420879615667	Europe/Rome
ES	Villaquilambre	9805036175262	Europe/Madrid
IT	Portogruaro	9376164460167	Europe/Rome
MX	Acayucan	7311068413989	America/Mexico_City
TN	Msaken	7373371379079	Africa/Tunis
IT	Malnate	7760570617260	Europe/Rome
PH	Sorsogon	2206439595904	Asia/Manila
BR	Canavieiras	6232263336280	America/Bahia
DE	Walsrode	8332140027374	Europe/Berlin
DZ	Ksar Chellala	2555408953017	Africa/Algiers
ES	Gandia	9807314053347	Europe/Madrid
US	New Canaan	1967236861746	America/New_York
CA	Kelowna	3223175785689	America/Vancouver
EC	Milagro	8283031216806	America/Guayaquil
KZ	Kyzylorda	1441780330694	Asia/Qyzylorda
RU	Dyat’kovo	3658029445486	Europe/Moscow
CL	La Ligua	7177393440140	America/Santiago
JP	Yao	6683962998765	Asia/Tokyo
CH	Onex	2986302297523	Europe/Zurich
TR	Sungurlu	9322412882281	Europe/Istanbul
PK	Fazilpur	1384356994152	Asia/Karachi
IN	Barbil	2080542056701	Asia/Kolkata
CN	Foshan	2697481229457	Asia/Shanghai
IN	Kangayam	3600231045268	Asia/Kolkata
MD	Soroca	3773988502404	Europe/Chisinau
PH	Masbate	5508348478628	Asia/Manila
GA	Franceville	4894703472167	Africa/Libreville
US	Scottsdale	7727976278167	America/Phoenix
RU	Aykhal	9336551995559	Asia/Yakutsk
JP	Suzaka	5380495124890	Asia/Tokyo
IE	Athlone	3393211472962	Europe/Dublin
GB	Walton-on-the-Naze	2836881320788	Europe/London
US	Fitchburg	4566446736522	America/New_York
CN	Pingyi	9786726707850	Asia/Shanghai
IN	Pilkhua	8174608380931	Asia/Kolkata
DE	Oschatz	4489483527383	Europe/Berlin
US	Fresno	3364294214275	America/Chicago
TR	Silvan	6209109788503	Europe/Istanbul
IN	Talipparamba	5404429113603	Asia/Kolkata
RU	Danilov	4809875500945	Europe/Moscow
FR	Marseille 11	7335519220803	Europe/Paris
US	Far Rockaway	1058143393519	America/New_York
AR	Pontevedra	3326314662619	America/Argentina/Buenos_Aires
CN	Changshu City	6301959001020	Asia/Shanghai
CH	Onex	9009121584872	Europe/Zurich
PK	Tharu Shah	4551510100736	Asia/Karachi
BR	Catende	8080005606591	America/Recife
US	Gilbert	7690053995441	America/Phoenix
US	Rosemount	0402442124441	America/Chicago
PG	Mount Hagen	4921448857253	Pacific/Port_Moresby
CM	Idenao	0043876310743	Africa/Douala
TR	Sungurlu	0990203078152	Europe/Istanbul
JP	Yamada	0670141342071	Asia/Tokyo
US	Jersey City	6677323840459	America/New_York
IT	Agrigento	1695293444878	Europe/Rome
PK	Fazilpur	5973473347635	Asia/Karachi
RU	Lesnoy	5343953240198	Asia/Yekaterinburg
UZ	Andijon	7755176356057	Asia/Tashkent
FI	Tornio	9384045224111	Europe/Helsinki
PT	Ponta Delgada	3155906035070	Atlantic/Azores
UA	Lutsk	2776005566107	Europe/Kiev
US	Bridgeport	4430405082688	America/New_York
UZ	Jizzax	9683403842975	Asia/Samarkand
BR	Itabirito	0536966573376	America/Sao_Paulo
RU	Zhukovka	8236387271548	Europe/Moscow
IN	Robertsonpet	0517827554017	Asia/Kolkata
PE	Chosica	7723405291806	America/Lima
US	Columbia Heights	6903461725823	America/Chicago
RS	Negotin	2528864807682	Europe/Belgrade
US	Rolla	4975014895941	America/Chicago
BR	Loanda	2240334543660	America/Sao_Paulo
AF	Sar-e Pul	5892257009463	Asia/Kabul
JP	Shimotoda	1816206203508	Asia/Tokyo
US	Searcy	6133509037148	America/Chicago
CN	Changzhi	0101573056538	Asia/Shanghai
US	West Chester	7769358753978	America/New_York
AR	Barracas	9745865096416	America/Argentina/Buenos_Aires
BA	Bijeljina	7751209202070	Europe/Sarajevo
US	Evergreen Park	5154455971738	America/Chicago
JP	Inawashiro	6092736564035	Asia/Tokyo
TR	Yakuplu	4835363050654	Europe/Istanbul
FR	Cavaillon	9133725297538	Europe/Paris
IN	Kalavoor	7243737894631	Asia/Kolkata
GB	Selby	6200965342632	Europe/London
US	Sun City Center	3927123425770	America/New_York
US	Iron River	5249721655419	America/Menominee
XK	Glogovac	0110364769724	Europe/Belgrade
XK	Glogovac	6953884106037	Europe/Belgrade
TH	Nakhon Pathom	8428868501934	Asia/Bangkok
DE	Dahlem	6789640868945	Europe/Berlin
TH	Roi Et	5723687276692	Asia/Bangkok
RU	Saraktash	8216407457466	Asia/Yekaterinburg
KZ	Shalqar	0972071916514	Asia/Aqtobe
IN	Gajendragarh	6648288006150	Asia/Kolkata
UG	Paidha	1074551527643	Africa/Kampala
ID	Tarakan	2922717145165	Asia/Makassar
